冲压二车间,PR2,辅助设备,mm01,立体库,VRT003,立体库,SEQ0003,载货台,ICC0033,PR2_mm01_VRT003_SEQ0003_ICC0033
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,电机,ICC0002,PR2_mm01_VRT004_SEQ0004_ICC0002
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,废水池,ICC0034,PR2_mm01_VRT004_SEQ0004_ICC0034
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,废水电机/泵,ICC0035,PR2_mm01_VRT004_SEQ0004_ICC0035
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,供水管路,ICC0036,PR2_mm01_VRT004_SEQ0004_ICC0036
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,活动顶板,ICC0037,PR2_mm01_VRT004_SEQ0004_ICC0037
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,加热器,ICC0038,PR2_mm01_VRT004_SEQ0004_ICC0038
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,清水箱,ICC0039,PR2_mm01_VRT004_SEQ0004_ICC0039
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,清洗泵,ICC0040,PR2_mm01_VRT004_SEQ0004_ICC0040
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,温度计,ICC0041,PR2_mm01_VRT004_SEQ0004_ICC0041
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,循环泵,ICC0042,PR2_mm01_VRT004_SEQ0004_ICC0042
冲压二车间,PR2,辅助设备,mm01,模具清洗间,VRT004,模具清洗间,SEQ0004,压力表,ICC0043,PR2_mm01_VRT004_SEQ0004_ICC0043
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,A轴,ICC0044,PR2_mm02_VRT005_SEQ0005_ICC0044
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,X轴,ICC0045,PR2_mm02_VRT005_SEQ0005_ICC0045
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,Y轴,ICC0046,PR2_mm02_VRT005_SEQ0005_ICC0046
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,Z轴,ICC0047,PR2_mm02_VRT005_SEQ0005_ICC0047
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,拆垛手,ICC0048,PR2_mm02_VRT005_SEQ0005_ICC0048
冲压二车间,PR2,工艺设备,mm02,机械手,VRT005,RX1,SEQ0005,机械手润滑系统,ICC0049,PR2_mm02_VRT005_SEQ0005_ICC0049
